frame,structure,x,y
57,jaw,96.000,61.000
57,jaw,95.000,61.000
57,jaw,94.000,61.000
57,jaw,93.000,61.000
57,jaw,81.000,68.000
57,jaw,92.000,61.000
57,jaw,91.000,61.000
57,jaw,90.000,61.000
57,jaw,89.000,60.000
57,jaw,81.000,67.000
57,jaw,88.000,60.000
57,jaw,87.000,60.000
57,jaw,86.000,60.000
57,jaw,81.000,66.000
57,jaw,85.000,60.000
57,jaw,84.000,59.000
57,jaw,83.000,58.000
57,jaw,80.000,65.000
57,jaw,82.000,58.000
57,jaw,81.000,58.000
57,jaw,80.000,58.000
57,jaw,79.000,65.000
57,jaw,79.000,58.000
57,jaw,78.000,58.000
57,jaw,78.000,65.000
57,jaw,77.000,58.000
57,jaw,76.000,58.000
57,jaw,75.000,58.000
57,jaw,77.000,66.000
57,jaw,74.000,58.000
57,jaw,73.000,58.000
57,jaw,72.000,58.000
57,jaw,71.000,58.000
57,jaw,70.000,58.000
57,jaw,69.000,58.000
57,jaw,68.000,58.000
57,jaw,76.000,67.000
57,jaw,67.000,58.000
57,jaw,66.000,58.000
57,jaw,65.000,58.000
57,jaw,75.000,67.000
57,jaw,64.000,59.000
57,jaw,63.000,59.000
57,jaw,62.000,59.000
57,jaw,61.000,60.000
57,jaw,60.000,60.000
57,jaw,59.000,60.000
57,jaw,58.000,60.000
57,jaw,57.000,61.000
57,jaw,74.000,68.000
57,jaw,56.000,62.000
57,jaw,55.000,62.000
57,jaw,73.000,68.000
57,jaw,54.000,63.000
57,jaw,72.000,68.000
57,jaw,54.000,64.000
57,jaw,71.000,68.000
57,jaw,65.000,67.000
57,jaw,70.000,68.000
57,jaw,53.000,65.000
57,jaw,64.000,67.000
57,jaw,69.000,68.000
57,jaw,63.000,67.000
57,jaw,62.000,67.000
57,jaw,68.000,68.000
57,jaw,61.000,67.000
57,jaw,60.000,67.000
57,jaw,67.000,68.000
57,jaw,52.000,66.000
57,jaw,66.000,68.000
57,jaw,52.000,67.000
57,jaw,59.000,68.000
57,jaw,52.000,68.000
57,jaw,58.000,69.000
57,jaw,52.000,69.000
57,palate,107.000,113.000
57,palate,108.000,113.000
57,palate,107.000,114.000
57,palate,107.000,115.000
57,palate,107.000,116.000
57,palate,107.000,117.000
57,palate,108.000,117.000
57,palate,109.000,117.000
57,palate,110.000,117.000
57,palate,111.000,117.000
57,palate,112.000,117.000
57,palate,113.000,117.000
57,palate,114.000,118.000
57,palate,115.000,119.000
57,palate,116.000,119.000
57,palate,117.000,120.000
57,palate,118.000,120.000
57,palate,119.000,120.000
57,palate,120.000,120.000
57,palate,121.000,120.000
57,palate,122.000,120.000
57,palate,123.000,119.000
57,palate,124.000,119.000
57,palate,125.000,118.000
57,palate,126.000,117.000
57,palate,127.000,116.000
57,palate,128.000,115.000
57,palate,129.000,114.000
57,palate,130.000,113.000
57,palate,130.000,112.000
57,palate,131.000,111.000
57,palate,131.000,110.000
57,palate,131.000,109.000
57,palate,131.000,108.000
57,palate,131.000,107.000
57,palate,131.000,106.000
57,palate,131.000,105.000
57,palate,131.000,104.000
57,palate,131.000,103.000
57,palate,130.000,102.000
57,palate,125.000,107.000
57,palate,124.000,108.000
57,palate,123.000,109.000
57,palate,126.000,105.000
57,palate,122.000,110.000
57,palate,129.000,101.000
57,palate,125.000,106.000
57,palate,126.000,104.000
57,palate,128.000,101.000
57,palate,127.000,102.000
57,palate,126.000,103.000
57,palate,121.000,111.000
57,palate,127.000,101.000
57,palate,120.000,112.000
57,palate,119.000,112.000
57,palate,118.000,112.000
57,palate,117.000,112.000
57,palate,116.000,112.000
57,palate,115.000,112.000
57,palate,114.000,112.000
57,palate,113.000,112.000
57,palate,112.000,112.000
57,palate,111.000,112.000
57,palate,110.000,112.000
57,palate,109.000,112.000
58,tongue,66.500,91.000
58,tongue,65.740,93.980
58,tongue,66.796,97.092
58,tongue,68.441,99.941
58,tongue,70.786,102.286
58,tongue,73.130,104.630
58,tongue,76.145,105.822
58,tongue,78.564,108.064
58,tongue,81.282,109.891
58,tongue,84.394,110.947
58,tongue,87.506,112.003
58,tongue,90.501,113.400
58,tongue,93.807,113.500
58,tongue,97.121,113.476
58,tongue,100.149,112.175
58,tongue,103.115,110.693
58,tongue,106.227,109.636
58,tongue,109.193,108.153
58,tongue,111.602,105.898
58,tongue,113.947,103.553
58,tongue,116.291,101.209
58,tongue,118.636,98.864
58,tongue,120.253,95.995
58,tongue,121.488,93.012
58,tongue,123.418,90.409
58,tongue,124.922,87.578
58,tongue,125.500,84.390
58,tongue,125.500,81.074
58,tongue,125.547,77.763
58,tongue,127.384,78.418
58,tongue,127.500,81.723
58,tongue,127.508,85.038
58,tongue,129.921,86.290
58,tongue,131.500,83.634
58,tongue,131.500,80.318
58,tongue,131.500,77.002
58,tongue,131.126,73.752
58,tongue,128.854,71.354
58,tongue,126.510,69.010
58,tongue,125.500,66.000
58,jaw,51.000,72.000
58,jaw,59.000,72.000
58,jaw,51.000,73.000
58,jaw,59.000,73.000
58,jaw,51.000,74.000
58,jaw,51.000,75.000
58,jaw,59.000,74.000
58,jaw,51.000,76.000
58,jaw,60.000,75.000
58,jaw,52.000,77.000
58,jaw,53.000,78.000
58,jaw,61.000,76.000
58,jaw,53.000,79.000
58,jaw,62.000,77.000
58,jaw,54.000,80.000
58,jaw,62.000,78.000
58,jaw,55.000,81.000
58,jaw,56.000,82.000
58,jaw,63.000,79.000
58,jaw,56.000,83.000
58,jaw,63.000,80.000
58,jaw,57.000,84.000
58,jaw,57.000,85.000
58,jaw,54.000,87.000
58,jaw,53.000,88.000
58,jaw,55.000,87.000
58,jaw,64.000,81.000
58,jaw,57.000,86.000
58,jaw,53.000,89.000
58,jaw,56.000,87.000
58,jaw,53.000,90.000
58,jaw,64.000,82.000
58,jaw,53.000,91.000
58,jaw,54.000,92.000
58,jaw,65.000,83.000
58,jaw,55.000,93.000
58,jaw,65.000,84.000
58,jaw,56.000,94.000
58,jaw,65.000,85.000
58,jaw,57.000,95.000
58,jaw,65.000,86.000
58,jaw,65.000,87.000
58,jaw,58.000,96.000
58,jaw,65.000,88.000
58,jaw,59.000,96.000
58,jaw,65.000,89.000
58,jaw,60.000,96.000
58,jaw,61.000,95.000
58,jaw,64.000,91.000
58,jaw,62.000,94.000
58,jaw,65.000,90.000
58,jaw,63.000,93.000
58,jaw,64.000,92.000
58,jaw,84.000,73.000
58,jaw,91.000,75.000
58,jaw,88.000,74.000
58,jaw,92.000,75.000
58,jaw,85.000,73.000
58,jaw,89.000,74.000
58,jaw,93.000,75.000
58,jaw,94.000,75.000
58,jaw,90.000,74.000
58,jaw,86.000,73.000
58,jaw,95.000,75.000
58,jaw,96.000,75.000
58,jaw,87.000,73.000
58,jaw,97.000,75.000
58,jaw,98.000,75.000
58,jaw,99.000,75.000
58,jaw,83.000,72.000
58,jaw,100.000,75.000
58,jaw,101.000,75.000
58,jaw,102.000,75.000
58,jaw,103.000,75.000
58,jaw,104.000,75.000
58,jaw,105.000,74.000
58,jaw,106.000,74.000
58,jaw,107.000,74.000
58,jaw,108.000,73.000
58,jaw,109.000,73.000
58,jaw,110.000,72.000
58,jaw,111.000,72.000
58,jaw,113.000,71.000
58,jaw,112.000,71.000
58,jaw,82.000,71.000
58,jaw,115.000,70.000
58,jaw,114.000,70.000
58,jaw,116.000,69.000
58,jaw,116.000,68.000
58,jaw,117.000,67.000
58,jaw,118.000,66.000
58,jaw,118.000,65.000
58,jaw,118.000,64.000
58,jaw,118.000,63.000
58,jaw,118.000,62.000
58,jaw,117.000,62.000
58,jaw,116.000,62.000
58,jaw,115.000,62.000
58,jaw,114.000,62.000
58,jaw,113.000,62.000
58,jaw,112.000,62.000
58,jaw,111.000,62.000
58,jaw,110.000,62.000
58,jaw,106.000,63.000
58,jaw,109.000,62.000
58,jaw,105.000,63.000
58,jaw,108.000,62.000
58,jaw,104.000,63.000
58,jaw,107.000,62.000
58,jaw,103.000,63.000
58,jaw,102.000,63.000
58,jaw,101.000,63.000
58,jaw,100.000,63.000
58,jaw,81.000,70.000
58,jaw,99.000,63.000
58,jaw,98.000,63.000
58,jaw,97.000,63.000
58,jaw,96.000,63.000
58,jaw,95.000,63.000
58,jaw,94.000,63.000
58,jaw,93.000,63.000
58,jaw,92.000,63.000
58,jaw,91.000,63.000
58,jaw,90.000,63.000
58,jaw,89.000,62.000
58,jaw,88.000,62.000
58,jaw,80.000,69.000
58,jaw,87.000,61.000
58,jaw,86.000,61.000
58,jaw,85.000,61.000
58,jaw,84.000,61.000
58,jaw,83.000,60.000
58,jaw,82.000,60.000
58,jaw,79.000,68.000
58,jaw,81.000,60.000
58,jaw,80.000,60.000
58,jaw,79.000,60.000
58,jaw,78.000,60.000
58,jaw,78.000,67.000
58,jaw,77.000,59.000
58,jaw,76.000,59.000
58,jaw,77.000,66.000
58,jaw,75.000,59.000
58,jaw,74.000,59.000
58,jaw,76.000,66.000
58,jaw,73.000,59.000
58,jaw,72.000,59.000
58,jaw,71.000,59.000
58,jaw,75.000,66.000
58,jaw,70.000,59.000
58,jaw,69.000,59.000
58,jaw,68.000,59.000
58,jaw,67.000,59.000
58,jaw,66.000,59.000
58,jaw,74.000,67.000
58,jaw,65.000,59.000
58,jaw,64.000,59.000
58,jaw,63.000,59.000
58,jaw,73.000,67.000
58,jaw,62.000,59.000
58,jaw,61.000,60.000
58,jaw,60.000,60.000
58,jaw,59.000,60.000
58,jaw,58.000,60.000
58,jaw,72.000,68.000
58,jaw,57.000,61.000
58,jaw,56.000,61.000
58,jaw,71.000,68.000
58,jaw,55.000,62.000
58,jaw,70.000,68.000
58,jaw,69.000,68.000
58,jaw,54.000,63.000
58,jaw,68.000,68.000
58,jaw,53.000,64.000
58,jaw,67.000,68.000
58,jaw,66.000,68.000
58,jaw,65.000,68.000
58,jaw,52.000,65.000
58,jaw,64.000,68.000
58,jaw,63.000,68.000
58,jaw,52.000,66.000
58,jaw,62.000,68.000
58,jaw,61.000,68.000
58,jaw,51.000,67.000
58,jaw,60.000,69.000
58,jaw,51.000,68.000
58,jaw,50.000,69.000
58,jaw,59.000,70.000
58,jaw,50.000,70.000
58,jaw,59.000,71.000
58,jaw,50.000,71.000
58,palate,113.000,112.000
58,palate,114.000,112.000
58,palate,115.000,112.000
58,palate,116.000,112.000
58,palate,117.000,112.000
58,palate,107.000,113.000
58,palate,118.000,112.000
58,palate,108.000,113.000
58,palate,109.000,113.000
58,palate,110.000,113.000
58,palate,111.000,113.000
58,palate,112.000,113.000
58,palate,119.000,112.000
58,palate,107.000,114.000
58,palate,107.000,115.000
58,palate,107.000,116.000
58,palate,107.000,117.000
58,palate,107.000,118.000
58,palate,108.000,118.000
58,palate,109.000,118.000
58,palate,120.000,112.000
58,palate,110.000,118.000
58,palate,111.000,118.000
58,palate,112.000,118.000
58,palate,113.000,118.000
58,palate,114.000,118.000
58,palate,115.000,119.000
58,palate,116.000,120.000
58,palate,117.000,120.000
58,palate,118.000,120.000
58,palate,119.000,120.000
58,palate,120.000,120.000
58,palate,121.000,120.000
58,palate,122.000,120.000
58,palate,123.000,120.000
58,palate,124.000,119.000
58,palate,125.000,118.000
58,palate,126.000,117.000
58,palate,127.000,116.000
58,palate,128.000,115.000
58,palate,129.000,114.000
58,palate,129.000,113.000
58,palate,130.000,112.000
58,palate,130.000,111.000
58,palate,131.000,110.000
58,palate,131.000,109.000
58,palate,131.000,108.000
58,palate,131.000,107.000
58,palate,131.000,106.000
58,palate,131.000,105.000
58,palate,131.000,104.000
58,palate,131.000,103.000
58,palate,130.000,102.000
58,palate,130.000,101.000
58,palate,130.000,100.000
58,palate,121.000,111.000
58,palate,124.000,107.000
58,palate,123.000,108.000
58,palate,129.000,99.000
58,palate,126.000,103.000
58,palate,124.000,106.000
58,palate,127.000,101.000
58,palate,128.000,99.000
58,palate,125.000,104.000
58,palate,122.000,109.000
58,palate,126.000,102.000
58,palate,127.000,100.000
58,palate,124.000,105.000
58,palate,121.000,110.000
59,tongue,94.000,115.500
59,tongue,96.126,114.687
59,tongue,98.393,114.421
59,tongue,100.515,113.597
59,tongue,102.684,112.908
59,tongue,104.906,112.500
59,tongue,107.042,111.729
59,tongue,109.095,110.702
59,tongue,111.148,109.676
59,tongue,113.055,108.445
59,tongue,114.678,106.822
59,tongue,116.301,105.199
59,tongue,117.924,103.576
59,tongue,118.978,101.543
59,tongue,120.589,99.911
59,tongue,121.500,97.881
59,tongue,121.919,95.662
59,tongue,122.500,93.481
59,tongue,122.660,91.201
59,tongue,124.045,89.410
59,tongue,124.500,87.199
59,tongue,124.500,84.903
59,tongue,124.423,82.616
59,tongue,123.599,80.493
59,tongue,124.402,78.667
59,tongue,126.184,79.868
59,tongue,126.500,82.112
59,tongue,126.500,84.407
59,tongue,127.076,86.576
59,tongue,129.034,87.133
59,tongue,130.171,85.159
59,tongue,130.500,82.918
59,tongue,130.426,80.630
59,tongue,129.238,78.738
59,tongue,127.756,77.013
59,tongue,126.730,74.960
59,tongue,126.130,72.760
59,tongue,125.500,70.591
59,tongue,125.500,68.295
59,tongue,125.500,66.000
59,jaw,50.000,74.000
59,jaw,58.000,74.000
59,jaw,50.000,75.000
59,jaw,58.000,75.000
59,jaw,50.000,76.000
59,jaw,50.000,77.000
59,jaw,59.000,76.000
59,jaw,50.000,78.000
59,jaw,60.000,77.000
59,jaw,51.000,79.000
59,jaw,52.000,80.000
59,jaw,60.000,78.000
59,jaw,52.000,81.000
59,jaw,61.000,79.000
59,jaw,53.000,82.000
59,jaw,54.000,83.000
59,jaw,61.000,80.000
59,jaw,55.000,84.000
59,jaw,62.000,81.000
59,jaw,55.000,85.000
59,jaw,56.000,86.000
59,jaw,63.000,82.000
59,jaw,56.000,87.000
59,jaw,54.000,89.000
59,jaw,53.000,90.000
59,jaw,63.000,83.000
59,jaw,55.000,89.000
59,jaw,53.000,91.000
59,jaw,57.000,88.000
59,jaw,56.000,89.000
59,jaw,53.000,92.000
59,jaw,53.000,93.000
59,jaw,64.000,84.000
59,jaw,53.000,94.000
59,jaw,64.000,85.000
59,jaw,54.000,95.000
59,jaw,64.000,86.000
59,jaw,55.000,96.000
59,jaw,64.000,87.000
59,jaw,56.000,96.000
59,jaw,64.000,88.000
59,jaw,57.000,97.000
59,jaw,64.000,89.000
59,jaw,58.000,97.000
59,jaw,64.000,90.000
59,jaw,59.000,97.000
59,jaw,60.000,96.000
59,jaw,61.000,95.000
59,jaw,64.000,91.000
59,jaw,62.000,95.000
59,jaw,64.000,92.000
59,jaw,63.000,94.000
59,jaw,64.000,93.000
59,jaw,91.000,77.000
59,jaw,92.000,77.000
59,jaw,88.000,76.000
59,jaw,93.000,77.000
59,jaw,89.000,76.000
59,jaw,94.000,77.000
59,jaw,95.000,77.000
59,jaw,90.000,76.000
59,jaw,96.000,77.000
59,jaw,85.000,75.000
59,jaw,97.000,77.000
59,jaw,98.000,77.000
59,jaw,86.000,75.000
59,jaw,99.000,77.000
59,jaw,100.000,77.000
59,jaw,87.000,75.000
59,jaw,101.000,77.000
59,jaw,102.000,77.000
59,jaw,103.000,77.000
59,jaw,104.000,77.000
59,jaw,105.000,77.000
59,jaw,106.000,76.000
59,jaw,107.000,76.000
59,jaw,84.000,74.000
59,jaw,108.000,75.000
59,jaw,109.000,75.000
59,jaw,110.000,75.000
59,jaw,111.000,74.000
59,jaw,112.000,74.000
59,jaw,113.000,73.000
59,jaw,114.000,72.000
59,jaw,115.000,71.000
59,jaw,83.000,73.000
59,jaw,82.000,73.000
59,jaw,115.000,70.000
59,jaw,115.000,69.000
59,jaw,115.000,68.000
59,jaw,115.000,67.000
59,jaw,115.000,66.000
59,jaw,114.000,66.000
59,jaw,113.000,66.000
59,jaw,112.000,66.000
59,jaw,111.000,66.000
59,jaw,101.000,68.000
59,jaw,110.000,66.000
59,jaw,109.000,66.000
59,jaw,100.000,68.000
59,jaw,108.000,66.000
59,jaw,99.000,68.000
59,jaw,107.000,66.000
59,jaw,98.000,68.000
59,jaw,102.000,67.000
59,jaw,106.000,66.000
59,jaw,105.000,66.000
59,jaw,97.000,68.000
59,jaw,104.000,66.000
59,jaw,96.000,68.000
59,jaw,103.000,66.000
59,jaw,95.000,68.000
59,jaw,81.000,72.000
59,jaw,94.000,67.000
59,jaw,93.000,67.000
59,jaw,92.000,66.000
59,jaw,91.000,66.000
59,jaw,90.000,66.000
59,jaw,89.000,66.000
59,jaw,88.000,66.000
59,jaw,80.000,71.000
59,jaw,87.000,65.000
59,jaw,86.000,65.000
59,jaw,85.000,64.000
59,jaw,79.000,70.000
59,jaw,84.000,63.000
59,jaw,83.000,63.000
59,jaw,82.000,62.000
59,jaw,81.000,62.000
59,jaw,78.000,69.000
59,jaw,80.000,61.000
59,jaw,79.000,61.000
59,jaw,78.000,61.000
59,jaw,77.000,68.000
59,jaw,77.000,61.000
59,jaw,76.000,61.000
59,jaw,76.000,68.000
59,jaw,75.000,61.000
59,jaw,74.000,61.000
59,jaw,75.000,68.000
59,jaw,73.000,61.000
59,jaw,72.000,61.000
59,jaw,74.000,68.000
59,jaw,71.000,61.000
59,jaw,70.000,61.000
59,jaw,69.000,61.000
59,jaw,73.000,68.000
59,jaw,68.000,61.000
59,jaw,67.000,61.000
59,jaw,72.000,68.000
59,jaw,66.000,61.000
59,jaw,65.000,61.000
59,jaw,71.000,68.000
59,jaw,64.000,61.000
59,jaw,63.000,61.000
59,jaw,62.000,62.000
59,jaw,61.000,62.000
59,jaw,70.000,69.000
59,jaw,60.000,62.000
59,jaw,59.000,62.000
59,jaw,58.000,62.000
59,jaw,69.000,69.000
59,jaw,57.000,62.000
59,jaw,56.000,63.000
59,jaw,55.000,63.000
59,jaw,54.000,63.000
59,jaw,68.000,70.000
59,jaw,53.000,64.000
59,jaw,67.000,70.000
59,jaw,64.000,69.000
59,jaw,52.000,65.000
59,jaw,66.000,70.000
59,jaw,63.000,69.000
59,jaw,62.000,69.000
59,jaw,52.000,66.000
59,jaw,65.000,70.000
59,jaw,61.000,69.000
59,jaw,51.000,67.000
59,jaw,51.000,68.000
59,jaw,60.000,70.000
59,jaw,50.000,69.000
59,jaw,59.000,71.000
59,jaw,49.000,70.000
59,jaw,49.000,71.000
59,jaw,58.000,72.000
59,jaw,49.000,72.000
59,jaw,58.000,73.000
59,jaw,50.000,73.000
59,palate,107.000,114.000
59,palate,108.000,114.000
59,palate,109.000,114.000
59,palate,107.000,115.000
59,palate,107.000,116.000
59,palate,107.000,117.000
59,palate,107.000,118.000
59,palate,108.000,118.000
59,palate,109.000,118.000
59,palate,110.000,118.000
59,palate,111.000,118.000
59,palate,112.000,118.000
59,palate,113.000,118.000
59,palate,114.000,118.000
59,palate,115.000,119.000
59,palate,116.000,119.000
59,palate,117.000,120.000
59,palate,118.000,120.000
59,palate,119.000,120.000
59,palate,120.000,120.000
59,palate,121.000,120.000
59,palate,122.000,120.000
59,palate,123.000,120.000
59,palate,124.000,120.000
59,palate,125.000,119.000
59,palate,126.000,119.000
59,palate,127.000,118.000
59,palate,128.000,118.000
59,palate,129.000,117.000
59,palate,130.000,116.000
59,palate,130.000,115.000
59,palate,131.000,114.000
59,palate,131.000,113.000
59,palate,131.000,112.000
59,palate,131.000,111.000
59,palate,131.000,110.000
59,palate,131.000,109.000
59,palate,131.000,108.000
59,palate,131.000,107.000
59,palate,131.000,106.000
59,palate,131.000,105.000
59,palate,131.000,104.000
59,palate,130.000,103.000
59,palate,123.000,110.000
59,palate,129.000,102.000
59,palate,128.000,103.000
59,palate,127.000,104.000
59,palate,122.000,111.000
59,palate,124.000,108.000
59,palate,126.000,105.000
59,palate,128.000,102.000
59,palate,125.000,106.000
59,palate,123.000,109.000
59,palate,124.000,107.000
59,palate,121.000,112.000
59,palate,120.000,112.000
59,palate,119.000,112.000
59,palate,118.000,112.000
59,palate,117.000,112.000
59,palate,116.000,112.000
59,palate,115.000,112.000
59,palate,114.000,112.000
59,palate,113.000,112.000
59,palate,112.000,113.000
59,palate,111.000,113.000
59,palate,110.000,113.000
60,tongue,67.500,105.000
60,tongue,69.930,105.500
60,tongue,72.375,105.937
60,tongue,74.790,106.500
60,tongue,77.315,106.500
60,tongue,79.840,106.500
60,tongue,82.365,106.500
60,tongue,84.764,107.132
60,tongue,86.913,108.413
60,tongue,88.751,110.125
60,tongue,91.009,111.255
60,tongue,93.489,111.598
60,tongue,95.837,112.467
60,tongue,98.185,111.663
60,tongue,100.694,111.500
60,tongue,103.058,110.721
60,tongue,105.543,110.391
60,tongue,107.562,108.969
60,tongue,109.820,107.840
60,tongue,112.225,107.137
60,tongue,114.068,105.432
60,tongue,116.212,104.144
60,tongue,117.669,102.162
60,tongue,119.262,100.238
60,tongue,121.030,98.439
60,tongue,121.500,96.002
60,tongue,121.968,93.565
60,tongue,122.670,91.160
60,tongue,123.799,88.901
60,tongue,125.725,87.388
60,tongue,127.672,85.828
60,tongue,128.592,83.542
60,tongue,129.987,81.513
60,tongue,129.753,79.253
60,tongue,128.347,77.193
60,tongue,126.763,75.263
60,tongue,125.529,73.146
60,tongue,124.651,70.801
60,tongue,123.603,68.515
60,tongue,123.500,66.000
60,jaw,48.000,74.000
60,jaw,57.000,74.000
60,jaw,48.000,75.000
60,jaw,57.000,75.000
60,jaw,49.000,76.000
60,jaw,49.000,77.000
60,jaw,57.000,76.000
60,jaw,49.000,78.000
60,jaw,58.000,77.000
60,jaw,50.000,79.000
60,jaw,50.000,80.000
60,jaw,59.000,78.000
60,jaw,51.000,81.000
60,jaw,51.000,82.000
60,jaw,60.000,79.000
60,jaw,52.000,83.000
60,jaw,60.000,80.000
60,jaw,53.000,84.000
60,jaw,61.000,81.000
60,jaw,54.000,85.000
60,jaw,54.000,86.000
60,jaw,61.000,82.000
60,jaw,55.000,87.000
60,jaw,62.000,83.000
60,jaw,55.000,88.000
60,jaw,53.000,90.000
60,jaw,52.000,91.000
60,jaw,55.000,89.000
60,jaw,54.000,90.000
60,jaw,52.000,92.000
60,jaw,52.000,93.000
60,jaw,63.000,84.000
60,jaw,52.000,94.000
60,jaw,63.000,85.000
60,jaw,52.000,95.000
60,jaw,63.000,86.000
60,jaw,53.000,96.000
60,jaw,63.000,87.000
60,jaw,54.000,97.000
60,jaw,63.000,88.000
60,jaw,55.000,98.000
60,jaw,63.000,89.000
60,jaw,56.000,98.000
60,jaw,63.000,90.000
60,jaw,57.000,98.000
60,jaw,62.000,92.000
60,jaw,63.000,91.000
60,jaw,58.000,98.000
60,jaw,61.000,94.000
60,jaw,62.000,93.000
60,jaw,61.000,95.000
60,jaw,59.000,98.000
60,jaw,60.000,97.000
60,jaw,61.000,96.000
60,jaw,85.000,75.000
60,jaw,91.000,76.000
60,jaw,86.000,75.000
60,jaw,92.000,76.000
60,jaw,93.000,76.000
60,jaw,87.000,75.000
60,jaw,94.000,76.000
60,jaw,88.000,75.000
60,jaw,95.000,76.000
60,jaw,96.000,76.000
60,jaw,89.000,75.000
60,jaw,97.000,76.000
60,jaw,90.000,75.000
60,jaw,98.000,76.000
60,jaw,99.000,76.000
60,jaw,100.000,76.000
60,jaw,101.000,76.000
60,jaw,83.000,74.000
60,jaw,102.000,76.000
60,jaw,103.000,76.000
60,jaw,104.000,76.000
60,jaw,84.000,74.000
60,jaw,105.000,75.000
60,jaw,106.000,75.000
60,jaw,107.000,75.000
60,jaw,108.000,74.000
60,jaw,109.000,74.000
60,jaw,110.000,74.000
60,jaw,112.000,73.000
60,jaw,111.000,73.000
60,jaw,113.000,72.000
60,jaw,82.000,73.000
60,jaw,81.000,73.000
60,jaw,113.000,71.000
60,jaw,114.000,70.000
60,jaw,114.000,69.000
60,jaw,114.000,68.000
60,jaw,114.000,67.000
60,jaw,114.000,66.000
60,jaw,114.000,65.000
60,jaw,114.000,64.000
60,jaw,114.000,63.000
60,jaw,113.000,63.000
60,jaw,112.000,63.000
60,jaw,111.000,63.000
60,jaw,110.000,63.000
60,jaw,80.000,72.000
60,jaw,109.000,63.000
60,jaw,108.000,63.000
60,jaw,104.000,64.000
60,jaw,107.000,63.000
60,jaw,106.000,63.000
60,jaw,103.000,64.000
60,jaw,105.000,63.000
60,jaw,102.000,64.000
60,jaw,101.000,64.000
60,jaw,100.000,64.000
60,jaw,99.000,64.000
60,jaw,98.000,64.000
60,jaw,97.000,64.000
60,jaw,96.000,64.000
60,jaw,95.000,64.000
60,jaw,94.000,64.000
60,jaw,93.000,64.000
60,jaw,92.000,64.000
60,jaw,91.000,64.000
60,jaw,90.000,64.000
60,jaw,89.000,64.000
60,jaw,79.000,71.000
60,jaw,88.000,64.000
60,jaw,87.000,63.000
60,jaw,86.000,63.000
60,jaw,85.000,63.000
60,jaw,84.000,62.000
60,jaw,78.000,70.000
60,jaw,83.000,62.000
60,jaw,82.000,62.000
60,jaw,81.000,62.000
60,jaw,80.000,62.000
60,jaw,79.000,62.000
60,jaw,77.000,69.000
60,jaw,78.000,62.000
60,jaw,77.000,62.000
60,jaw,76.000,69.000
60,jaw,76.000,62.000
60,jaw,75.000,62.000
60,jaw,74.000,62.000
60,jaw,75.000,69.000
60,jaw,73.000,62.000
60,jaw,72.000,62.000
60,jaw,71.000,62.000
60,jaw,74.000,69.000
60,jaw,70.000,62.000
60,jaw,69.000,62.000
60,jaw,73.000,69.000
60,jaw,68.000,62.000
60,jaw,67.000,62.000
60,jaw,66.000,62.000
60,jaw,72.000,69.000
60,jaw,65.000,63.000
60,jaw,64.000,63.000
60,jaw,63.000,63.000
60,jaw,62.000,63.000
60,jaw,61.000,63.000
60,jaw,71.000,70.000
60,jaw,60.000,63.000
60,jaw,59.000,63.000
60,jaw,58.000,63.000
60,jaw,70.000,70.000
60,jaw,57.000,63.000
60,jaw,56.000,63.000
60,jaw,69.000,70.000
60,jaw,55.000,64.000
60,jaw,68.000,70.000
60,jaw,54.000,65.000
60,jaw,67.000,70.000
60,jaw,53.000,65.000
60,jaw,66.000,70.000
60,jaw,52.000,66.000
60,jaw,65.000,70.000
60,jaw,64.000,70.000
60,jaw,51.000,67.000
60,jaw,63.000,70.000
60,jaw,62.000,70.000
60,jaw,61.000,70.000
60,jaw,60.000,70.000
60,jaw,50.000,68.000
60,jaw,59.000,70.000
60,jaw,50.000,69.000
60,jaw,58.000,71.000
60,jaw,49.000,70.000
60,jaw,49.000,71.000
60,jaw,57.000,72.000
60,jaw,49.000,72.000
60,jaw,57.000,73.000
60,jaw,49.000,73.000
60,palate,110.000,112.000
60,palate,111.000,112.000
60,palate,112.000,112.000
60,palate,113.000,112.000
60,palate,114.000,112.000
60,palate,115.000,112.000
60,palate,116.000,112.000
60,palate,117.000,112.000
60,palate,118.000,112.000
60,palate,108.000,113.000
60,palate,119.000,112.000
60,palate,109.000,113.000
60,palate,107.000,114.000
60,palate,120.000,112.000
60,palate,107.000,115.000
60,palate,107.000,116.000
60,palate,107.000,117.000
60,palate,107.000,118.000
60,palate,108.000,118.000
60,palate,109.000,118.000
60,palate,110.000,118.000
60,palate,111.000,118.000
60,palate,112.000,118.000
60,palate,113.000,118.000
60,palate,114.000,118.000
60,palate,115.000,119.000
60,palate,116.000,119.000
60,palate,117.000,119.000
60,palate,118.000,120.000
60,palate,119.000,120.000
60,palate,120.000,120.000
60,palate,121.000,120.000
60,palate,122.000,120.000
60,palate,123.000,120.000
60,palate,124.000,119.000
60,palate,125.000,119.000
60,palate,126.000,118.000
60,palate,127.000,118.000
60,palate,128.000,117.000
60,palate,129.000,116.000
60,palate,130.000,115.000
60,palate,130.000,114.000
60,palate,130.000,113.000
60,palate,130.000,112.000
60,palate,131.000,111.000
60,palate,131.000,110.000
60,palate,131.000,109.000
60,palate,131.000,108.000
60,palate,131.000,107.000
60,palate,131.000,106.000
60,palate,131.000,105.000
60,palate,131.000,104.000
60,palate,131.000,103.000
